"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"160069","MERCY MEDICAL CENTER-DUBUQUE","250 MERCY DRIVE","","","DUBUQUE","IA","52001","DUBUQUE","5635898000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","160069","42.4929591","-90.674064"
"160079","MERCY MEDICAL CENTER - CEDAR RAPIDS","701 10TH STREET SE","","","CEDAR RAPIDS","IA","52403","LINN","3193986011","Acute Care Hospitals","Voluntary non-profit - Church","Yes","160079","41.979346","-91.655548"
"160080","MERCY MEDICAL CENTER-CLINTON","1410 NORTH 4TH STREET","","","CLINTON","IA","52732","CLINTON","5632445555","Acute Care Hospitals","Voluntary non-profit - Church","Yes","160080","41.8614111","-90.1892084"
"160082","IOWA METHODIST MEDICAL CENTER","1200 PLEASANT STREET","","","DES MOINES","IA","50309","POLK","5152416212","Acute Care Hospitals","Voluntary non-profit - Private","Yes","160082","41.589545","-93.632483"
"160083","MERCY MEDICAL CENTER-DES MOINES","1111 6TH AVE","","","DES MOINES","IA","50314","POLK","5152473121","Acute Care Hospitals","Voluntary non-profit - Church","Yes","160083","41.599398","-93.623192"
"160089","OTTUMWA REGIONAL HEALTH CENTER","1001 E PENNSYLVANIA","","","OTTUMWA","IA","52501","WAPELLO","6416842300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","160089","41.0275108","-92.389942"
"160101","BROADLAWNS MEDICAL CENTER","1801 HICKMAN ROAD","","","DES MOINES","IA","50314","POLK","5152822200","Acute Care Hospitals","Voluntary non-profit - Other","Yes","160101","41.616013","-93.642719"
"160104","TRINITY BETTENDORF","4500 UTICA RIDGE ROAD","","","BETTENDORF","IA","52722","SCOTT","5637425000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","160104","41.565713","-90.519682"
"160110","ALLEN MEMORIAL HOSPITAL","1825 LOGAN AVENUE","","","WATERLOO","IA","50703","BLACK HAWK","3192353941","Acute Care Hospitals","Voluntary non-profit - Private","Yes","160110","42.526653","-92.339567"
"160112","SPENCER MUNICIPAL HOSPITAL","1200 1ST AVENUE EAST","","","SPENCER","IA","51301","CLAY","7122648300","Acute Care Hospitals","Government - Local","Yes","160112","43.149941","-95.143174"
"160117","THE FINLEY HOSPITAL","350 NORTH GRANDVIEW AVENUE","","","DUBUQUE","IA","52001","DUBUQUE","5635821881","Acute Care Hospitals","Government - Local","Yes","160117","42.4955235","-90.6875565"
"160122","FORT MADISON COMMUNITY HOSPITAL","5445 AVE O","","","FORT MADISON","IA","52627","LEE","3193726530","Acute Care Hospitals","Voluntary non-profit - Private","No","160122","40.6241945","-91.3823209"
"160124","LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71","","","SPIRIT LAKE","IA","51360","DICKINSON","7123361230","Acute Care Hospitals","Government - Local","Yes","160124","43.4184425","-95.126272"
"160146","ST LUKES REGIONAL MEDICAL CENTER","2720 STONE PARK BOULEVARD","","","SIOUX CITY","IA","51104","WOODBURY","7122793500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","160146","42.5180594","-96.4053921"
"160147","GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE","","","GRINNELL","IA","50112","POWESHIEK","6412367511","Acute Care Hospitals","Voluntary non-profit - Private","Yes","160147","41.7432453","-92.7344996"
"160153","MERCY MEDICAL CENTER-SIOUX CITY","801 5TH ST BOX #316B","","","SIOUX CITY","IA","51101","WOODBURY","7122792010","Acute Care Hospitals","Voluntary non-profit - Private","Yes","160153","0","0"
"161300","BAUM HARMON MERCY HOSPITAL","255 N WELCH AVENUE","","","PRIMGHAR","IA","51245","OBRIEN","7129572300","Critical Access Hospitals","Voluntary non-profit - Church","Yes","161300","43.0886343","-95.6228305"
"161301","BELMOND MEDICAL CENTER","403 FIRST STREET SE","","","BELMOND","IA","50421","WRIGHT","6414443223","Critical Access Hospitals","Government - Local","Yes","161301","42.8450251","-93.6128781"
"161302","WRIGHT MEDICAL CENTER","1316 SOUTH MAIN STREET","","","CLARION","IA","50525","WRIGHT","5155322811","Critical Access Hospitals","Government - Local","Yes","161302","42.7206811","-93.7327993"
"161303","GRUNDY COUNTY MEMORIAL HOSPITAL","201 EAST J AVENUE","","","GRUNDY CENTER","IA","50638","GRUNDY","3198245421","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161303","42.3587547","-92.7621134"
"161304","ALEGENT HEALTH MERCY HOSPITAL","603 ROSARY DRIVE","","","CORNING","IA","50841","ADAMS","6413223121","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161304","40.98852","-94.7479738"
"161306","JONES REGIONAL MEDICAL CENTER","1795 HIGHWAY 64 EAST","","","ANAMOSA","IA","52205","JONES","3194626131","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161306","42.1041392","-91.2684033"
"161307","HANCOCK COUNTY MEMORIAL HOSPITAL","532 1ST ST NW","","","BRITT","IA","50423","HANCOCK","6418435000","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161307","43.0978073","-93.8082643"
"161308","FRANKLIN GENERAL HOSPITAL","1720 CENTRAL AVENUE EAST","","","HAMPTON","IA","50441","FRANKLIN","6414565000","Critical Access Hospitals","Government - Local","Yes","161308","42.743645","-93.185346"
"161309","ALEGENT HEALTH COMMUNITY MEMORIAL HOSPITAL","631 N 8TH ST","","","MISSOURI VALLEY","IA","51555","HARRISON","7126422784","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161309","41.5621651","-95.8851518"
"161310","ADAIR COUNTY MEMORIAL HOSPITAL","609 SE KENT","","","GREENFIELD","IA","50849","ADAIR","6417432123","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161310","41.3032223","-94.4531254"
"161311","HAWARDEN COMMUNITY HOSPITAL","1111 11TH STREET","","","HAWARDEN","IA","51023","SIOUX","7125513100","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161311","42.9980255","-96.4799839"
"161312","GUTTENBERG MUNICIPAL HOSPITAL","200 MAIN STREET","","","GUTTENBERG","IA","52052","CLAYTON","5632521121","Critical Access Hospitals","Government - Local","Yes","161312","42.7855119","-91.0999295"
"161313","GENESIS MEDICAL CENTER-DEWITT","1118 11TH STREET","","","DEWITT","IA","52742","CLINTON","5636594200","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161313","41.8259724","-90.5466341"
"161314","GUTHRIE COUNTY HOSPITAL","710 NORTH 12TH STREET","","","GUTHRIE CENTER                ","IA","50115","GUTHRIE","6413322201","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161314","41.6832589","-94.4943705"
"161316","PALMER LUTHERAN HEALTH CENTER","112 JEFFERSON STREET","","","WEST UNION","IA","52175","FAYETTE","5634223811","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161316","42.9677112","-91.8145757"
"161317","MARENGO MEMORIAL HOSPITAL","300 W MAY ST","","","MARENGO","IA","52301","IOWA","3196425543","Critical Access Hospitals","Government - Local","Yes","161317","41.801739","-92.0720474"
"161318","VETERANS MEMORIAL HOSPITAL","40 1ST STREET SE","","","WAUKON","IA","52172","ALLAMAKEE","5635683411","Critical Access Hospitals","Government - Local","Yes","161318","43.2688222","-91.4744142"
"161319","CENTRAL COMMUNITY HOSPITAL","901 DAVIDSON STREET NW","","","ELKADER","IA","52043","CLAYTON","5632457000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161319","42.8593592","-91.4146319"
"161321","SANFORD HOSPITAL ROCK RAPIDS","801 SOUTH GREENE STREET","","","ROCK RAPIDS","IA","51246","LYON","7124722591","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161321","43.4240843","-96.1711212"
"161322","DALLAS COUNTY HOSPITAL","610 TENTH STREET","","","PERRY","IA","50220","DALLAS","5154653547","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161322","41.833836","-94.0938"
"161325","GREENE COUNTY MEDICAL CENTER","1000 WEST LINCOLNWAY","","","JEFFERSON","IA","50129","GREENE","5153862114","Critical Access Hospitals","Government - Local","Yes","161325","42.0152595","-94.3872133"
"161326","MADISON COUNTY MEMORIAL HOSPITAL","300 WEST HUTCHINGS STREET","","","WINTERSET","IA","50273","MADISON","5154622373","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161326","41.3287905","-94.0169772"
"161327","DAVIS COUNTY HOSPITAL","509 NORTH MADISON STREET","","","BLOOMFIELD","IA","52537","DAVIS","6416642145","Critical Access Hospitals","Government - Hospital District or Authority","Yes","161327","40.7591565","-92.4155892"
"161328","REGIONAL HEALTH SERVICES OF HOWARD COUNTY","235 8TH AVENUE WEST","","","CRESCO","IA","52136","HOWARD","5635472101","Critical Access Hospitals","Government - Local","Yes","161328","43.3816359","-92.1160357"
"161329","JACKSON COUNTY REGIONAL HEALTH CENTER","700 W GROVE ST","","","MAQUOKETA","IA","52060","JACKSON","5636522474","Critical Access Hospitals","Proprietary","Yes","161329","42.0737238","-90.6734961"
"161330","AUDUBON COUNTY MEMORIAL HOSPITAL","515 PACIFIC STREET","","","AUDUBON","IA","50025","AUDUBON","7125632611","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161330","41.7158774","-94.9370867"
"161331","MERCY MEDICAL CENTER-NEW HAMPTON","308 NORTH MAPLE AVENUE","","","NEW HAMPTON","IA","50659","CHICKASAW","6413944121","Critical Access Hospitals","Voluntary non-profit - Church","Yes","161331","43.062802","-92.3207066"
"161332","MANNING REGIONAL HEALTHCARE CENTER","410 MAIN STREET","","","MANNING","IA","51455","CARROLL","7126552072","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161332","41.907388","-95.064515"
"161333","STORY COUNTY HOSPITAL","640 SOUTH 19TH STREET","","","NEVADA","IA","50201","STORY","5153822111","Critical Access Hospitals","Government - Local","Yes","161333","42.0052715","-93.4349251"
"161335","BUCHANAN COUNTY HEALTH CENTER","1600 FIRST ST EAST","","","INDEPENDENCE","IA","50644","BUCHANAN","3193320999","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161335","42.4688681","-91.8745345"
"161336","HEGG MEMORIAL HEALTH CENTER","1202 21ST AVENUE","","","ROCK VALLEY","IA","51247","SIOUX","7124768000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161336","43.2021418","-96.2850204"
"161337","VAN BUREN COUNTY HOSPITAL","304 FRANKLIN STREET","","","KEOSAUQUA","IA","52565","VAN BUREN","3192933171","Critical Access Hospitals","Government - Local","Yes","161337","40.7362523","-91.9596493"
"161338","MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN","201 EIGHTH AVENUE SE","","","OELWEIN","IA","50662","FAYETTE","3192836000","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161338","42.6754155","-91.902615"
"161339","WAVERLY HEALTH CENTER","312  9TH STREET SW","","","WAVERLY","IA","50677","BREMER","3193524120","Critical Access Hospitals","Government - Local","Yes","161339","42.722915","-92.48249"
"161340","DECATUR COUNTY HOSPITAL","1405 NW CHURCH STREET","","","LEON","IA","50144","DECATUR","6414464871","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161340","40.7504195","-93.7477888"
"161341","LUCAS COUNTY HEALTH CENTER","1200 NORTH 7TH STREET","","","CHARITON","IA","50049","LUCAS","6417743000","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161341","41.02799","-93.301861"
"161342","MONROE COUNTY HOSPITAL","6580 165TH STREET","","","ALBIA","IA","52531","MONROE","6419322134","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161342","41.0441205","-92.8009702"
"161343","REGIONAL MEDICAL CENTER","709 W MAIN","","","MANCHESTER","IA","52057","DELAWARE","5639273232","Critical Access Hospitals","Government - Local","Yes","161343","42.4839066","-91.4659935"
"161344","WASHINGTON COUNTY HOSPITAL","400 EAST POLK STREET","","","WASHINGTON","IA","52353","WASHINGTON","3196535481","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161344","41.2885177","-91.6885725"
"161345","OSCEOLA COMMUNITY HOSPITAL","600 9TH AVENUE NORTH","","","SIBLEY","IA","51249","OSCEOLA","7127542574","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161345","43.4024331","-95.7417133"
"161346","SIOUX CENTER COMMUNITY HOSPITAL & HEALTH CENTER","605 SOUTH MAIN AVENUE","","","SIOUX CENTER","IA","51250","SIOUX","7127221271","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161346","43.0723587","-96.1757172"
"161348","CLARKE COUNTY HOSPITAL","800 S FILLMORE ST","","","OSCEOLA","IA","50213","CLARKE","6413422184","Critical Access Hospitals","Government - Local","Yes","161348","41.025958","-93.768483"
"161350","STEWART MEMORIAL COMMUNITY HOSPITAL","1301 WEST MAIN STREET","","","LAKE CITY","IA","51449","CALHOUN","7124643171","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161350","42.265727","-94.749343"
"161351","AVERA HOLY FAMILY HEALTH","826 NORTH 8TH STREET","","","ESTHERVILLE","IA","51334","EMMET","7123622631","Critical Access Hospitals","Voluntary non-profit - Church","Yes","161351","43.4093013","-94.8342284"
"161352","CLARINDA REGIONAL HEALTH CENTER","823 SOUTH 17TH","","","CLARINDA","IA","51632","PAGE","7125422176","Critical Access Hospitals","Government - Local","Yes","161352","40.7307438","-95.0391782"
"161353","KOSSUTH REGIONAL HEALTH CENTER","1515 SOUTH PHILLIPS STREET","","","ALGONA","IA","50511","KOSSUTH","5152952451","Critical Access Hospitals","Government - Local","Yes","161353","43.0551983","-94.2271032"
"161354","HORN MEMORIAL HOSPITAL","701 EAST 2ND STREET","","","IDA GROVE","IA","51445","IDA","7123643311","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161354","42.3386574","-95.4594755"
"161355","KNOXVILLE HOSPITAL & CLINICS","1002 SOUTH LINCOLN STREET","","","KNOXVILLE","IA","50138","MARION","6418422151","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161355","41.3108192","-93.1095366"
"161356","HENRY COUNTY HEALTH CENTER","407 S WHITE ST","","","MOUNT PLEASANT","IA","52641","HENRY","3193853141","Critical Access Hospitals","Government - Local","Yes","161356","40.9637623","-91.5578899"
"161357","PALO ALTO COUNTY HOSPITAL","3201 1ST STREET","","","EMMETSBURG","IA","50536","PALO ALTO","7128525500","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161357","43.1191922","-94.6913978"
"161358","WAYNE COUNTY HOSPITAL","417 SOUTH EAST STREET","","","CORYDON","IA","50060","WAYNE","6418722260","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161358","40.7542377","-93.3111992"
"161359","BURGESS HEALTH CENTER","1600 DIAMOND STREET","","","ONAWA","IA","51040","MONONA","7124232311","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161359","42.0254394","-96.1038109"
"161360","ORANGE CITY AREA HEALTH SYSTEM","1000 LINCOLN CIRCLE SE","","","ORANGE CITY","IA","51041","SIOUX","7127374984","Critical Access Hospitals","Government - Local","Yes","161360","42.9975016","-96.0463708"
"161361","VAN DIEST MEDICAL CENTER","2350 HOSPITAL DRIVE","","","WEBSTER CITY","IA","50595","HAMILTON","5158329400","Critical Access Hospitals","Government - Local","Yes","161361","42.4663889","-93.8205556"
"161362","CHEROKEE REGIONAL MEDICAL CENTER","300 SIOUX VALLEY DRIVE","","","CHEROKEE","IA","51012","CHEROKEE","7122255101","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161362","42.759696","-95.54777"
"161363","MONTGOMERY COUNTY MEMORIAL HOSPITAL","2301 EASTERN AVENUE","","","RED OAK","IA","51566","MONTGOMERY","7126237000","Critical Access Hospitals","Government - Local","Yes","161363","41.0274338","-95.215888"
"161364","JEFFERSON COUNTY HEALTH CENTER","2000 S MAIN","","","FAIRFIELD","IA","52556","JEFFERSON","6414724111","Critical Access Hospitals","Government - Local","Yes","161364","40.9868194","-91.9631258"
"161365","GREATER REGIONAL MEDICAL CENTER","1700 WEST TOWNLINE ROAD","","","CRESTON","IA","50801","UNION","6417827091","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161365","41.0711465","-94.3838543"
"161366","SHENANDOAH MEDICAL CENTER","300 PERSHING AVENUE","","","SHENANDOAH","IA","51601","PAGE","7122461230","Critical Access Hospitals","Voluntary non-profit - Private","Yes","161366","40.7535602","-95.3685524"
"161367","PELLA REGIONAL HEALTH CENTER","404 JEFFERSON STREET","","","PELLA","IA","50219","MARION","6416283150","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161367","41.4123263","-92.9113363"
"161368","FLOYD VALLEY HOSPITAL","714 LINCOLN ST NE","","","LE MARS","IA","51031","PLYMOUTH","7125467871","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161368","42.7973546","-96.1557752"
"161369","CRAWFORD COUNTY MEMORIAL HOSPITAL","2020 FIRST AVENUE SOUTH","","","DENISON","IA","51442","CRAWFORD","7122635021","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161369","42.0154116","-95.3432829"
"161371","WINNESHIEK MEDICAL CENTER","901 MONTGOMERY STREET","","","DECORAH","IA","52101","WINNESHIEK","5633822911","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161371","43.2945668","-91.771183"
"161372","BOONE COUNTY HOSPITAL","1015 UNION STREET","","","BOONE","IA","50036","BOONE","5154323140","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161372","42.056164","-93.8773954"
"161373","RINGGOLD COUNTY HOSPITAL","504 NORTH CLEVELAND","","","MOUNT AYR","IA","50854","RINGGOLD","6414643226","Critical Access Hospitals","Government - Local","Yes","161373","40.718837","-94.2226827"
"161374","MYRTUE MEDICAL CENTER","1213 GARFIELD AVENUE","","","HARLAN","IA","51537","SHELBY","7127555161","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161374","41.6469402","-95.3271026"
"161375","BUENA VISTA REGIONAL MEDICAL CENTER","1525 WEST 5TH STREET","","","STORM LAKE","IA","50588","BUENA VISTA","7127324030","Critical Access Hospitals","Government - Local","Yes","161375","42.6443589","-95.2212459"
"161376","CASS COUNTY MEMORIAL HOSPITAL","1501 EAST TENTH STREET","","","ATLANTIC","IA","50022","CASS","7122433250","Critical Access Hospitals","Government - Local","Yes","161376","41.4014408","-94.9928485"
"161377","MERCY MEDICAL CENTER-CENTERVILLE","ONE ST JOSEPH'S DRIVE","","","CENTERVILLE","IA","52544","APPANOOSE","6414374111","Critical Access Hospitals","Voluntary non-profit - Church","Yes","161377","40.7290565","-92.8738196"
"161378","MERCY MEDICAL CENTER-DYERSVILLE","1111 3RD STREET SW","","","DYERSVILLE","IA","52040","DUBUQUE","5638757101","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161378","42.4754876","-91.1297481"
"161379","MAHASKA  HEALTH PARTNERSHIP","1229 C AVENUE EAST","","","OSKALOOSA","IA","52577","MAHASKA","6416723100","Critical Access Hospitals","Voluntary non-profit - Other","Yes","161379","41.2985574","-92.6306409"
