PROVNUM,FACNAME,PHYADDR1,PHYADDR2,PHYCITY,PHYSTATE,PHYZIP,PHONENUM,OWNTYPE,In-center Hemo,in-center PD,ref_id,Lat,Lon
32556,SOUTH YUMA DIALYSIS (DVA),7179 E 31ST PLACE,,YUMA,AZ,85365,9283170517,Profit,Y,N,32556,32.6719447,-114.4569972
32557,TUCSON SOUTH DIALYSIS (DVA),3662 SOUTH 16TH AVENUE,,TUCSON,AZ,85713,5208829665,Profit,Y,N,32557,32.1811269,-110.984519
32558,BULLHEAD CITY DIALYSIS (FMC),2650 MIRACLE MILE,,BULLHEAD CITY,AZ,86442,9287635550,Profit,Y,N,32558,35.089617,-114.5964582
32559,FOUR CORNERS DIAL CLINIC KAYENTA (DVA),US HWY 163 N,,KAYENTA,AZ,86033,9286978182,Profit,Y,N,32559,36.8309886,-110.2443299
32561,CASA GRANDE DIALYSIS (FMC),695 EAST COTTONWOOD LANE,,CASA GRANDE,AZ,85122,5208362566,Profit,Y,N,32561,32.893794,-111.744628
32562,COTTONWOOD DIALYSIS (DSI),203 SOUTH CANDY LANE #11A & B,,COTTONWOOD,AZ,86326,9286390014,Profit,Y,N,32562,0,0
32563,SCOTTSDALE DIALYSIS (FMC),1495 N HAYDEN   SUITE D1-D4,,SCOTTSDALE,AZ,85257,4809497844,Profit,Y,N,32563,33.464349,-111.908369
32564,MARYVALE DIALYSIS (FMC),4522 WEST INDIAN SCHOOL RD  B1-3,,PHOENIX,AZ,85031,6232470695,Profit,Y,N,32564,33.4949576,-112.1564164
32565,DESERT DIALYSIS CENTER SOUTH TUCSON (DCI),1011 E PENNSYLVANIA,,TUCSON,AZ,85719,5208060007,Non-Profit,Y,N,32565,32.172162,-110.95565
32568,RED MOUNTAIN DIALYSIS (FMC),1211 N. COUNTRY CLUB DR. STE #4,,MESA,AZ,85201,4808337440,Profit,Y,N,32568,0,0
32571,NORTH SCOTTSDALE DIALYSIS (FMC),"16101 NORTH 82ND STREET, ST. 6-7",,SCOTTSDALE,AZ,85260,4806072953,Profit,Y,Y,32571,33.6322361,-111.9037019
32572,DESERT DIALYSIS SRVS INC-SUN CITY,13000 NORTH 103RD AVE. SUITE 66,,SUN CITY,AZ,85351,6235833131,Profit,Y,N,32572,33.6020961,-112.2813587
32573,PASCUA YAQUI DIALYSIS (DVA),7490 S. CAMINO DE OESTE,,TUCSON,AZ,85757,5208796161,Profit,Y,N,32573,32.1160807,-111.0631655
32575,SHOW LOW DIALYSIS (FMC),1500 S WHITE MOUNTAIN BLVD #204,,SHOW LOW,AZ,85901,9285328430,Profit,Y,Y,32575,0,0
32577,YAVAPAI DIALYSIS (FMC),3605 RANCH DR,,PRESCOTT,AZ,86303,9284439626,Profit,Y,Y,32577,34.547486,-112.401399
32578,APACHE JUNCTION DIALYSIS (FMC),11540 E UNIVERSITY DRIVE  SUITE 109,,APACHE JUNCTION,AZ,85220,4803575572,Profit,Y,N,32578,33.4223642,-111.5815006
32579,SUN LAKES DIALYSIS (FMC),9666 E RIGGS RD SUITE 143,,SUN LAKES,AZ,85248,4808831301,Profit,Y,N,32579,33.2183754,-111.8744759
32580,PALM VALLEY DIALYSIS (FMC),13657 W MCDOWELL ROAD SUITE 106,,GOODYEAR,AZ,85338,6235361096,Profit,Y,N,32580,33.463717,-112.353421
32581,AK-CHIN DIALYSIS (FMC),16536 N MARICOPA RD,,MARICOPA,AZ,85239,5205683120,Profit,Y,N,32581,33.0554874,-112.2716108
32582,KINGMAN KIDNEY CENTER INC.,4055 STOCKTON HILL RD SUITE 15,,KINGMAN,AZ,86409,9286926500,Profit,Y,Y,32582,35.240966,-114.038656
32583,SOUTH PHOENIX DIALYSIS (DSI),4621 S CENTRAL AVE,,PHOENIX,AZ,85040,6023041977,Profit,Y,N,32583,33.4043139,-112.0731733
32586,TEMPE RENAL CENTER (DSI),8820 S KYRENE RD,,TEMPE,AZ,85284,4808932299,Profit,Y,N,32586,33.3342734,-111.9456702
32587,DEER VALLEY DIALYSIS (FMC),"21241 N 23RD AVE, SUITE 11",,PHOENIX,AZ,85027,6238696089,Profit,Y,N,32587,33.679148,-112.107029
32589,TUCSON SOUTH CENTRAL DIALYSIS (DVA),2024 E IRVINGTON,,TUCSON,AZ,85714,5205730200,Profit,Y,N,32589,32.1632521,-110.9419687
32591,PHOENIX CHILDRENS HOSPITAL- DIALYSIS CENTER,1920 E CAMBRIDGE RD STE. 102,,PHOENIX,AZ,85016,6025463220,Non-Profit,Y,Y,32591,33.4775675,-112.0400003
32592,HOPI DIALYSIS CENTER (DVA),HIGHWAY 264 MILE MARKER 388,,POLACCA,AZ,86042,9287375490,Profit,Y,Y,32592,35.8366716,-110.3815198
32593,GRANITE VALLEY DIALYSIS (FMC),14510 W SHUMWAY DR STE 100,,SUN CITY WEST,AZ,85375,6235462718,Profit,Y,N,32593,33.6627264,-112.3724821
32594,SALT RIVER DIALYSIS CENTER (FMC),10301 EAST OSBORN RD BLDG #14,,SCOTTSDALE,AZ,85256,4803621044,Profit,Y,N,32594,0,0
32595,GLENDALE FAMILY HEALTH CENTER - DIALYSIS,5141 W LAMAR ROAD,,GLENDALE,AZ,85301,6233446781,Non-Profit,Y,N,32595,33.5366418,-112.1702463
32596,NORTHEAST PHOENIX DIALYSIS (DSI),3305 E GREENWAY ROAD - SUITE 1,,PHOENIX,AZ,85032,6027653919,Profit,Y,N,32596,33.625914,-112.010898
32597,SAN CARLOS DIALYSIS (FMC),US 70 & HIGHWAY SRT 170,,PERIDOT,AZ,85542,9284755987,Profit,Y,N,32597,34.2503708,-93.6419001
32598,MAMMOTH DIALYSIS (FMC),14786 SOUTH HIGHWAY 77 - POB 729,,MAMMOTH,AZ,85618,5204870150,Profit,Y,N,32598,32.722568,-110.6406547
32599,AHWATUKEE DIALYSIS (FMC),4629  E CHANDLER BLVD STE #100,,PHOENIX,AZ,85048,4807852270,Profit,Y,N,32599,0,0
32600,SCOTTSDALE DIALYSIS CENTER (DVA),4725 N SCOTTSDALE RD SUITE 100,,SCOTTSDALE,AZ,85251,4809941445,Profit,Y,N,32600,33.505709,-111.9247343
32601,PALM BROOK DIALYSIS CENTER (DVA),14664 NORTH DEL WEBB BLVD,,SUN CITY,AZ,85351,6235836550,Profit,Y,N,32601,33.618638,-112.292247
32604,SOUTHWEST KIDNEY DIALYSIS - ARROWHEAD LAKES (DVA),"20325 N. 51ST AVE, BLDG 11, STE 186",,GLENDALE,AZ,85308,6235336521,Profit,Y,Y,32604,33.670568,-112.1691538
32605,SOUTHWEST KIDNEY DIALYSIS - GILBERT (DVA),5222 EAST BASELINE RD SUITE 104,,GILBERT,AZ,85234,4808326996,Profit,Y,N,32605,33.3792985,-111.7218974
32607,AVONDALE DIALYSIS (FMC),10750 W MCDOWELL RD BLDG. E-500,,AVONDALE,AZ,85323,6236439334,Profit,Y,N,32607,33.46553,-112.29053
32608,AVONDALE DIALYSIS (DSI),13055 W MCDOWELL RD - SUITE F101,,AVONDALE,AZ,85392,6239355460,Profit,Y,Y,32608,33.463626,-112.3369016
32609,SOUTHWEST KIDNEY DIALYSIS - TEMPE (DVA),"2149 E WARNER ROAD, SUITE 110",,TEMPE,AZ,85284,4807303531,Profit,Y,Y,32609,33.3347379,-111.8951598
32610,SOUTHEAST VALLEY DIALYSIS (FMC),22715 SOUTH ELLSWORTH RD BLDG D,,QUEEN CREEK,AZ,85142,4806772463,Profit,Y,N,32610,33.2397555,-111.6347857
32611,SOUTHWEST KIDNEY DIALYSIS - PHOENIX (DVA),"337 EAST CORONADO ROAD, STE 101",,PHOENIX,AZ,85004,6022539006,Profit,Y,N,32611,33.4674793,-112.0673449
32612,SOUTHWEST KIDNEY DIALYSIS - ESTRELLA (DVA),8410 WEST THOMAS RD - BLDG 1 - SUITE 100,,PHOENIX,AZ,85037,6232470808,Profit,Y,N,32612,33.480768,-112.241406
32613,NORTHWEST TUCSON DIALYSIS (FMC),6261 N LA CHOLLA BLVD STE 181,,TUCSON,AZ,85741,5202971490,Profit,Y,Y,32613,32.32077,-111.013366
32614,DOUGLAS DIALYSIS CENTER (DCI),99 E 16TH STREET,,DOUGLAS,AZ,85607,5203642204,Non-Profit,Y,N,32614,31.350017,-109.560839
32615,RIM COUNTRY DIALYSIS (DVA),809 WEST LONGHORN RD SUITE E,,PAYSON,AZ,85541,9284747000,Profit,Y,N,32615,34.240359,-111.3424299
32616,DESERT DIALYSIS SAHUARITA (DCI),1700 W COMMERCE POINTE PLACE,,SAHUARITA,AZ,85629,5206250103,Non-Profit,Y,N,32616,31.897148,-111.002302
32617,TUCSON WEST DIALYSIS CENTER (FMC),100 W GRANT ROAD,,TUCSON,AZ,85705,5206240266,Profit,Y,Y,32617,32.251079,-110.973692
32618,NORTHWEST TUCSON DIALYSIS (DVA),2945 W INA RD STE 105,,TUCSON,AZ,85741,5207970049,Profit,Y,N,32618,32.336615,-111.030196
32619,MOUNTAIN VISTA DIALYSIS OF ARIZONA (DVA),"10238 E HAMPTON AVE, STE 108",,MESA,AZ,85209,4803570366,Profit,Y,N,32619,33.391418,-111.609281
32620,GRAND HOME DIALYSIS (DVA),14674 W MOUNTAIN VIEW BLVD STE 204,,SURPRISE,AZ,85374,6235466120,Profit,N,Y,32620,33.655227,-112.378399
32621,WEST BROOK DIALYSIS (DVA),13907 W CAMINO DEL SOL,,SUN CITY WEST,AZ,85375,6232147088,Profit,Y,N,32621,33.657448,-112.362376
32622,GOODYEAR DIALYSIS (FMC),500 N BULLARD AVE - BLDG C34,,GOODYEAR,AZ,85338,6239258955,Profit,Y,Y,32622,33.452407,-112.377146
32624,SOUTHWEST KIDNEY CENTRAL MESA (DVA),1134 EAST UNIVERSITY DR SUITE 101,,MESA,AZ,85203,4804643851,Profit,Y,N,32624,33.422922,-111.806875
32625,RAVEN DIALYSIS CENTER (DVA),3540 E BASELINE RD STE 110,,PHOENIX,AZ,85042,6024312110,Profit,Y,N,32625,33.3782448,-112.0044608
32626,MIDVALE PARK DIALYSIS (FMC),1430 W VALENCIA RD - STE 1,,TUCSON,AZ,85746,5208894555,Profit,Y,Y,32626,32.1338212,-110.9949204
32627,TUCSON CENTRAL DIALYSIS (DVA),2901 E GRANT RD,,TUCSON,AZ,85716,5203253408,Profit,Y,N,32627,32.2504128,-110.9295248
32628,KINGMAN DIALYSIS CLINIC (FMC),1739 E BEVERLY AVE #208,,KINGMAN,AZ,86401,9286814300,Profit,Y,N,32628,0,0
32629,SOUTH TUCSON DIALYSIS (FMC),2802 SOUTH 6TH AVE,,TUCSON,AZ,85713,5207922999,Profit,Y,N,32629,32.1903634,-110.9684389
32630,BROOKWOOD DIALYSIS CLINIC (DVA),8910 N 43RD AVE STE 107,,GLENDALE,AZ,85302,6239372735,Profit,Y,N,32630,33.567096,-112.152139
32631,OCOTILLO DIALYSIS (DVA),975 W CHANDLER HEIGHTS STE 101,,CHANDLER,AZ,85248,4808024405,Profit,Y,N,32631,33.2327748,-111.8573875
32632,RITA RANCH DIALYSIS (DVA),7355 S HOUGHTON RD STE 101,,TUCSON,AZ,85747,5206634035,Profit,Y,N,32632,32.118443,-110.771023
32633,SANTAN DIALYSIS (FMC),300 W HIGHWAY 287 SUITE 300,,FLORENCE,AZ,85132,5208681144,Profit,Y,N,32633,33.019467,-111.391487
32634,SOUTHWEST KIDNEY DIALYSIS - MARYVALE (DVA),4845 W MCDOWELL RD #10A,,PHOENIX,AZ,85035,6022788349,Profit,Y,N,32634,0,0
33503,GILA RIVER DIALYSIS WEST,"9721 WEST PECOS RD- RR2, BOX 807",,LAVEEN,AZ,85339,5205506050,Non-Profit,Y,N,33503,33.2904477,-112.1690173
40007,ST VINCENT INFIRMARY-DIALYSIS,#2 SAINT VINCENT CIR,,LITTLE ROCK,AR,72205,5015522140,Non-Profit,Y,N,40007,0,0
40020,ST BERNARDS REGIONAL MED CTR-DIALYSIS,540 E WASHINGTON,,JONESBORO,AR,72401,8709724477,Non-Profit,Y,Y,40020,35.8383721,-90.7003532
40114,BAPTIST HEALTH MED CTR - DIALYSIS,9601 I 630 EXIT 7,,LITTLE ROCK,AR,72205,5012022364,Non-Profit,Y,Y,40114,34.757459,-92.3270926
40117,ARKANSAS CHILDRENS HOSPITAL-DIALYSIS,1 CHILDRENS WAY-SLOT 204,,LITTLE ROCK,AR,72202,5013641813,Non-Profit,Y,Y,40117,34.7359274,-92.2975183
42501,FT SMITH REGIONAL DIALYSIS CTR,1506 DODSON AVE,,FORT SMITH,AR,72901,4797097452,Profit,Y,Y,42501,35.3724381,-94.4177802
42507,OUACHITA REGIONAL DIALYSIS CTR,1900 MALVERN AVE STE 102,,HOT SPRINGS,AR,71901,5016240196,Profit,Y,Y,42507,34.4869,-93.035739
42508,RIVER VALLEY KIDNEY CTR,3121 W SECOND CT,,RUSSELLVILLE,AR,72801,4799684687,Profit,Y,Y,42508,35.285648,-93.167935
42510,FMCNA - HELENA,108 D ANNA PL,,HELENA,AR,72342,8703387800,Profit,Y,N,42510,34.5164397,-90.6323642
42512,DEGRAY KIDNEY CTR,312 PROFESSIONAL PARK DR STE H,,ARKADELPHIA,AR,71923,8702463021,Profit,Y,Y,42512,34.1217861,-93.0887778
42513,DAVITA - SPRINGHILL DIALYSIS CTR,SPRINGHILL MEDICAL PLAZA,3401 SPRINGHILL DR STE 190,NORTH LITTLE ROCK,AR,72117,5019453669,Profit,Y,Y,42513,34.777697,-92.1253854
42514,DAVITA - SEARCY DIALYSIS CTR,3208 LANGLEY ST,,SEARCY,AR,72143,5012684400,Profit,Y,Y,42514,35.24492,-91.694099
42515,MAGNOLIA DIALYSIS CTR,1411 N JACKSON,,MAGNOLIA,AR,71754,8702344945,Profit,Y,N,42515,33.280489,-93.236129
42517,DAVITA - CONWAY DIALYSIS CTR,2445 CHRISTINA LN,,CONWAY,AR,72034,5013282186,Profit,Y,Y,42517,35.0673109,-92.461933
42518,FMCNA - FAULKNER COUNTY,201 SKYLINE DR  STE 32,,CONWAY,AR,72032,5013297715,Profit,Y,N,42518,35.1108924,-92.4281811
42521,FMCNA - LITTLE ROCK DIALYSIS,10310 W MARKHAM STE 100,,LITTLE ROCK,AR,72205,5012253890,Profit,Y,Y,42521,34.754244,-92.388188
42525,OUACHITA VALLEY KIDNEY CTR,1114 WASHINGTON NW,,CAMDEN,AR,71701,8708371330,Profit,Y,Y,42525,33.5848645,-92.8491427
42527,RCG - LAKE VILLAGE,505 SAINT MARYS STREET,,LAKE VILLAGE,AR,71653,8702653837,Profit,Y,N,42527,33.3298826,-91.2861647
42528,FMCNA - EAST ARKANSAS,310 S RHODES,,WEST MEMPHIS,AR,72301,8707355445,Profit,Y,N,42528,35.1439665,-90.1876689
42531,HOT SPRINGS DIALYSIS,115 WRIGHTS ST,,HOT SPRINGS,AR,71913,5016240153,Profit,Y,N,42531,34.472055,-93.062
42532,FMCNA - PINE BLUFF,JEFFERSON SQUARE STE 19,2801 S OLIVE,PINE BLUFF,AR,71603,8705342233,Profit,Y,Y,42532,34.1877115,-92.0204126
42533,FMCNA - ST FRANCIS COUNTY DIALYSIS,210 BARROW HILL RD,,FORREST CITY,AR,72335,8706306484,Profit,Y,N,42533,35.0484823,-90.7866399
42534,DSI - OSCEOLA RENAL CTR,1420 W KEISER AVE,,OSCEOLA,AR,72370,8705632695,Profit,Y,Y,42534,35.698135,-89.991917
42535,DAVITA - JACKSONVILLE DIALYSIS CTR,202 JOHN HARDIN DR,,JACKSONVILLE,AR,72076,5019822224,Profit,Y,N,42535,34.870753,-92.12519
42536,SOUTH ARKANSAS KIDNEY CTR-EL DORADO,620 W GROVE ST,,EL DORADO,AR,71730,8708628788,Profit,Y,Y,42536,33.2183985,-92.6707705
42537,FMCNA - STUTTGART DIALYSIS,2202 S MAIN ST,,STUTTGART,AR,72160,8706738823,Profit,Y,N,42537,34.47902,-91.553561
42539,DAVITA - FAYETTEVILLE,509 E MILLSAP STE 111,,FAYETTEVILLE,AR,72703,4794436688,Profit,Y,Y,42539,36.113662,-94.150231
42540,DAVITA - BENTONVILLE,1104 SE 30TH ST,,BENTONVILLE,AR,72712,4796576220,Profit,Y,Y,42540,36.339508,-94.19588
42543,FMCNA - MONTICELLO,774 JORDAN DR,,MONTICELLO,AR,71655,8703673100,Profit,Y,N,42543,33.6104344,-91.8061397
42545,SOUTHWEST ARKANSAS DIALYSIS-MAGNOLIA,225 N DUDNEY,,MAGNOLIA,AR,71753,8702341322,Profit,Y,N,42545,33.2973418,-93.2054045
42547,DAVITA - MIDTOWN DIALYSIS CTR,#2 LILE CT STE 102,,LITTLE ROCK,AR,72205,5012213123,Profit,Y,Y,42547,0,0
42548,DAVITA - NORTH LITTLE ROCK DIALYSIS CTR,4505 E MCCAIN BLVD,,NORTH LITTLE ROCK,AR,72117,5019452323,Profit,Y,N,42548,34.7892536,-92.2173974
42549,DAVITA - SILOAM SPRINGS,500 S MT OLIVE STE 107,,SILOAM SPRINGS,AR,72761,4795240104,Profit,Y,N,42549,36.1812169,-94.542115
42550,FMCNA - BLYTHEVILLE,1001 E MOULTRIE,,BLYTHEVILLE,AR,72315,8707627700,Profit,Y,N,42550,35.936473,-89.914621
42551,LEWISVILLE DIALYSIS CTR,PO BOX 742,,LEWISVILLE,AR,71845,8709214111,Profit,Y,N,42551,33.3584583,-93.5776771
42553,DAVITA - JACKSONVILLE CENTRAL DIALYSIS CTR,400 T P WHITE DR,,JACKSONVILLE,AR,72076,5012411300,Profit,Y,Y,42553,34.8705647,-92.1241087
42554,DAVITA - NEWPORT DIALYSIS CTR,PRATT SQUARE,1912 MCCLAIN,NEWPORT,AR,72112,8705232607,Profit,Y,N,42554,35.6048018,-91.2817951
42556,FMCNA - BENTON,2101 CONGO RD,,BENTON,AR,72015,5017761418,Profit,Y,N,42556,34.5832089,-92.571986
42557,DAVITA - INDEPENDENCE COUNTY DX,1700 HARRISON ST STE F,,BATESVILLE,AR,72501,8707938058,Profit,Y,N,42557,35.7695475,-91.6347594
42558,DAVITA - SALINE COUNTY DIALYSIS CTR,GROUND LEVEL,1200 N MAIN STE 2,BENTON,AR,72015,5017780200,Profit,Y,N,42558,34.5645371,-92.586828
42560,ASHLEY KIDNEY CTR,1019 FRED LAGRONE DR,,CROSSETT,AR,71635,8703051225,Profit,Y,N,42560,33.1389249,-91.9398024
42562,US RENAL CARE OF NORTHEAST AR - PARAGOULD,901 W KINGS HIGHWAY,,PARAGOULD,AR,72450,8702150187,Profit,Y,Y,42562,36.0525859,-90.4977972
42563,HEMPSTEAD COUNTY DIALYSIS UNIT,1803 S LAUREL,,HOPE,AR,71801,8707774040,Profit,Y,N,42563,33.6592435,-93.5859685
42564,US RENAL CARE - PINE BLUFF,2302 W 28TH ST  STE C,,PINE BLUFF,AR,71603,8705347400,Profit,Y,Y,42564,0,0
42565,PINE BLUFF DIALYSIS - KIDNEY CENTER OF MCGEHEE,610 WEST HOLLY ST,,MCGEHEE,AR,71654,8702226700,Profit,Y,N,42565,0,0
42567,RVM - RENAL CTR OF MTN HOME,200 EAST 8TH ST #101,,MOUNTAIN HOME,AR,72653,8705086500,Profit,Y,Y,42567,0,0
42568,DAVITA - SPRINGDALE,708 QUANDT AVE,,SPRINGDALE,AR,72764,4797507056,Profit,Y,N,42568,36.1788463,-94.1377164
42569,HOPE DIALYSIS CENTER,407 W 16TH ST,,HOPE,AR,71801,8707771700,Profit,Y,N,42569,33.653855,-93.5921093
42570,MALVERN KIDNEY CTR,1590 TANNER RD,,MALVERN,AR,72104,5013323000,Profit,Y,N,42570,34.386082,-92.834365
42571,DVA RENAL HEALTHCARE - LITTLE ROCK DIALYSIS,5800 W TENTH ST STE 510,,LITTLE ROCK,AR,72204,5016617930,Profit,Y,Y,42571,34.7430652,-92.3369994
42573,RCG - MARION,BELLA-VISTA COMMONS,2921 HWY 77  STE #8,MARION,AR,72364,8707392820,Profit,Y,Y,42573,35.1961555,-90.213577
42574,NORTH HILLS DIALYSIS,107 E MONTE PAINTER DR,,FAYETTEVILLE,AR,72703,4794637000,Profit,Y,Y,42574,36.1099319,-94.1554288
42575,BENTON COUNTY DIALYSIS CTR,801 SE PLAZA AVE STE 1,,BENTONVILLE,AR,72712,4792737340,Profit,Y,N,42575,36.334319,-94.201192
42576,WARREN KIDNEY CTR,204 N BRAGG,,WARREN,AR,71671,8702267180,Profit,Y,N,42576,33.6098573,-92.0778799
42577,NEA CLINIC DIALYSIS CTR (NEA BAPTIST CLINIC),3005 MIDDLEFIELD ST,,JONESBORO,AR,72401,8709345705,Profit,Y,Y,42577,35.8092101,-90.6646811
42578,MILLER COUNTY DIALYSIS UNIT,816 EAST ST,,TEXARKANA,AR,71854,8707722756,Profit,Y,N,42578,33.4134473,-94.0301801
42579,US RENAL CARE - STUTTGART,805 W MADISON,,STUTTGART,AR,72160,8706730008,Profit,Y,N,42579,34.515916,-91.561088
42580,DIALYSIS CENTER OF SILOAM SPRINGS,2125 E MAIN STE 12,,SILOAM SPRINGS,AR,72761,4795245214,Profit,Y,N,42580,36.181684,-94.518938
42581,"VAMANA, INC",422 BEECH ST,,TEXARKANA,AR,71854,8707731111,Profit,Y,N,42581,33.4269688,-94.0366422
42582,DAVITA - MENA DIALYSIS,1200 CRESTWOOD CIR,,MENA,AR,71953,4793948085,Profit,Y,Y,42582,34.588702,-94.2196756
42583,DCI - MCCRORY,139 W HWY 64 STE 100,,MCCRORY,AR,72101,8707310220,Non-Profit,Y,Y,42583,35.2556284,-91.1542426
42584,HARRISON DIALYSIS,1409 GLADDEN,,HARRISON,AR,72601,8702046683,Profit,Y,N,42584,36.246266,-93.12234
42585,DAVITA - FORREST CITY,1501 N WASHINGTON ST,,FORREST CITY,AR,72335,8704944022,Profit,Y,Y,42585,35.0246487,-90.7883557
43501,ST BERNARDS-WYNNE,310 S FALLS BLVD,PO BOX 590,WYNNE,AR,72396,8702081170,Non-Profit,Y,N,43501,35.2214829,-90.7873509
50007,MILLS DIALYSIS CENTER,100 S. SAN MATEO DRIVE,,SAN MATEO,CA,94401,6506964931,Non-Profit,Y,Y,50007,37.566164,-122.325532
50038,SANTA CLARA VALLEY RENAL CARE CENTER,2220 MOORPARK AVENUE,,SAN JOSE,CA,95128,4088855730,Non-Profit,Y,Y,50038,37.3161116,-121.9325438
50069,ST. JOSEPH HOSPITAL RENAL CENTER,SR. ELIZABETH BLDG.,1100 W. STEWART DRIVE,ORANGE,CA,92868,7147718037,Non-Profit,Y,Y,50069,33.78659,-117.8750976
50071,KAISER PERMANENTE - SANTA CLARA,710 LAWRENCE EXPRESSWAY #460,,SANTA CLARA,CA,95051,4088514560,Non-Profit,N,Y,50071,0,0
50072,KAISER PERMANENTE MARTINEZ,"200 MUIR ROAD, HACIENDA BUILDING, SECOND FLOOR",,MARTINEZ,CA,94553,9253721445,Non-Profit,N,Y,50072,38.0193657,-122.1341321
50076,KAISER HOSPITAL HEMODIALYSIS,2425 GEARY BLVD  ROOM 1251,,SAN FRANCISCO,CA,94115,4158333430,Non-Profit,Y,N,50076,37.782308,-122.443226
50138,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- SUNSET,DIALYSIS UNIT,"4700 SUNSET BLVD., 2ND FLOOR",LOS ANGELES,CA,90027,3237835580,Non-Profit,Y,Y,50138,33.7872353,-117.8885365
50139,KAISER FOUNDATION HOSPITAL MEDICAL CTR. -DOWNEY,CAPD DEPARTMENT-BASEMENT,9333 E. IMPERIAL HWY,DOWNEY,CA,90242,5626579170,Non-Profit,N,Y,50139,33.9167378,-118.1298234
50140,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- FONTANA,PERITONEAL DIALYSIS UNIT,9985 SIERRA AVENUE MOB-3,FONTANA,CA,92335,9094274253,Non-Profit,N,Y,50140,34.083787,-117.4673845
50245,ARROWHEAD REGIONAL MEDICAL CENTER,400 N. PEPPER AVENUE,,COLTON,CA,92324,9095803911,Non-Profit,Y,N,50245,34.074013,-117.3514125
50261,SIERRA VIEW DISTRICT HOSPITAL DIALYSIS CENTER,283 N. PEARSON DRIVE,,PORTERVILLE,CA,93257,5597913900,Non-Profit,Y,N,50261,36.0718459,-119.0276499
50308,EL CAMINO DIALYSIS CENTER,2490 GRANT ROAD,OAK PAVILLION 110,MOUNTAIN VIEW,CA,94040,6509407015,Non-Profit,Y,Y,50308,37.3694049,-122.0779411
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,CHILDRENS HOSPITAL,"11234 ANDERSON ST., RM. 2812",LOMA LINDA,CA,92354,9095588218,Non-Profit,Y,N,50327,34.0493771,-117.26357
50376,LAC HARBOR-UCLA MEDICAL CENTER,BOX 429 (HEMODIALYSIS),1000 W. CARSON STREET,TORRANCE,CA,90509,3102222462,Non-Profit,Y,N,50376,33.83,-118.33
50512,KAISER HOSPITAL ESRD PD UNIT,27303 SLEEPY HOLLOW,,HAYWARD,CA,94545,5107842079,Non-Profit,N,Y,50512,37.632255,-122.094589
50561,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WEST LOS ANGELES,DIALYSIS UNIT,"6041 CADILLAC AVENUE, SUITE 2-WEST",LOS ANGELES,CA,90034,3238573245,Non-Profit,N,Y,50561,33.7872353,-117.8885365
50609,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- ANAHEIM,PERITONEAL DIALYSIS UNIT,3460 E. LA PALMA AVENUE,ANAHEIM,CA,92806,7146442312,Non-Profit,N,Y,50609,33.8362104,-117.8721676
50677,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- WOODLAND HILLS,PERITONEAL UNIT,5601 DE SOTO AVENUE,WOODLAND HILLS,CA,91365,8187193610,Non-Profit,N,Y,50677,34.17,-118.61
50686,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- RIVERSIDE,PERITONEAL DIALYSIS UNIT,"10800 MAGNOLIA AVENUE, MODULE 1X",RIVERSIDE,CA,92505,9513534887,Non-Profit,N,Y,50686,33.913326,-117.4908738
50723,KAISER FOUNDATION HOSPITAL MEDICAL CTR.- BALDWIN PARK,PERITONEAL DIALYSIS UNIT,1011 BALDWIN PARK BLVD.,BALDWIN PARK,CA,91706,6268515885,Non-Profit,N,Y,50723,34.0852868,-117.9608978
52500,FMC-HILLCREST DIALYSIS,3960 THIRD AVENUE,,SAN DIEGO,CA,92103,6192993900,Profit,Y,N,52500,32.7494391,-117.162889
52502,DAVITA-KIDNEY DIALYSIS CARE UNIT,3600 E. MARTIN LUTHER KING JR. BLVD.,,LYNWOOD,CA,90262,3106396320,Profit,Y,N,52502,33.9323449,-118.203993
52503,DAVITA-MAIN PLACE DIALYSIS CENTER,972 TOWN & COUNTRY ROAD,,ORANGE,CA,92868,7148360155,Profit,Y,Y,52503,43.6253519,-95.5126817
52505,FULLERTON DIALYSIS,238 ORANGEFAIR MALL,,FULLERTON,CA,92832,7144473045,Profit,Y,N,52505,33.8563096,-117.9229516
52507,RAI HAIGHT,1800 HAIGHT STREET,,SAN FRANCISCO,CA,94117,4157529886,Profit,Y,N,52507,37.7694053,-122.4523664
52513,FMC-SANTA BARBARA COMMUNITY DIALYSIS CENTER,222 PESETAS LANE,,SANTA BARBARA,CA,93110,8059647873,Profit,Y,Y,52513,34.443548,-119.757995
52514,SATELLITE DIALYSIS CUPERTINO,10596 N TANTAU AVENUE,,CUPERTINO,CA,95014,4085175777,Non-Profit,Y,N,52514,37.3313474,-122.0058141
52515,LOS ALAMITOS HEMODIALYSIS CENTER,3810 KATELLA AVENUE,,LOS ALAMITOS,CA,90720,5625989527,Profit,Y,N,52515,33.802706,-118.066668
52521,DAVITA-ANTELOPE VALLEY DIALYSIS,"1759 W. AVENUE J, SUITE 102",,LANCASTER,CA,93534,6619426400,Profit,Y,Y,52521,34.690813,-118.163172
