"Provider Number","Hospital Name","Address1","Address2","Address3","City","State","ZIP Code","County Name","Phone Number","Hospital Type","Hospital Ownership","Emergency Service","GeoProviderId","Lat","Lon"
"400109","HOSPITAL HIMA-SAN PABLO BAYAMON","CALLE SANTA CRUZ NUMERO 70  URB SANTA CRUZ","","","BAYAMON","PR","960","BAYAMON","7876204747","Acute Care Hospitals","Proprietary","Yes","400109","0","0"
"400110","HOSPITAL METROPOLITANO DR TITO MATTEI","ROAD 128 KM 1.0","","","YAUCO","PR","698","YAUCO","7878561000","Acute Care Hospitals","Proprietary","Yes","400110","0","0"
"400111","HOSPITAL SAN CARLOS BORROMEO"," CALLE CONCEPCION VERA AYALA #550 S","","","MOCA","PR","676","MOCA","7878778000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400111","0","0"
"400112","HOSPITAL UPR DR  FEDERICO TRILLA","CARR 3 KM 8  3 AVE 65TH INFANTERIA       BOX 6021","","","CAROLINA","PR","984","CAROLINA","7877571800","Acute Care Hospitals","Proprietary","No","400112","0","0"
"400113","HOSPITAL SAN CRISTOBAL","CARR 506 KM 1 0","","","COTO LAUREL","PR","780","PONCE","7878482100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400113","0","0"
"400114","MANATI MEDICAL CENTER DR OTERO LOPEZ","CALLE HERNANDEZ CARRION URB ATENAS","","","MANATI","PR","674","MANATI","7876213700","Acute Care Hospitals","Proprietary","Yes","400114","0","0"
"400115","CENTRO MEDICO WILMA N VAZQUEZ","CARR. 2 KM 39.5    ROAD NUMBER 2 BO ALGARROBO","","","VEGA BAJA","PR","693","VEGA BAJA","7878581580","Acute Care Hospitals","Proprietary","Yes","400115","0","0"
"400117","HOSPITAL DR SUSONI INC","55 PALM ST","","","ARECIBO","PR","614","ARECIBO","7876501031","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400117","0","0"
"400118","DOCTORS' CENTER HOSPITAL INC","MARGINAL CARRETERA NO 2","","","MANATI","PR","674","MANATI","7878543322","Acute Care Hospitals","Proprietary","Yes","400118","0","0"
"400120","HIMA SAN PABLO-CAGUAS","AVE LUIS MUNOZ MARIN","","","CAGUAS","PR","725","CAGUAS","7876533434","Acute Care Hospitals","Proprietary","Yes","400120","18.2270107","-66.027318"
"400121","HOSPITAL SAN GERARDO","ROAD NO 844 KM 0 5 PO CUPEY BAJO","","","RIO PIEDRAS","PR","928","SAN JUAN","7877618383","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400121","0","0"
"400123","HOSPITAL PEREA","15 DR BASORA STREET","","","MAYAGUEZ","PR","681","MAYAGUEZ","7878340101","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400123","0","0"
"400124","CENTRO CARDIOVASCULAR","AVENIDA AMERICO MIRANDA","","","RIO PIEDRAS","PR","936","SAN JUAN","7877548500","Acute Care Hospitals","Government - State","Yes","400124","0","0"
"400125","HIMA-SAN PABLO FAJARDO","GENERAL VALERO AVE#404","","","FAJARDO","PR","738","FAJARDO","7876550505","Acute Care Hospitals","Proprietary","Yes","400125","0"
"400126","HOSPITAL METROPOLITANO SAN GERMAN","CALLE JAVILLA  #8 AL COSTADO PARQUE DE BOMBAS","","","SAN GERMAN","PR","683","SAN GERMAN","7878925300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400126","0","0"
"400127","ADMIN DE SERVICIOS MEDICOS  PUERTO RIC","BO MONACILLO CARR NUM 22","","","SAN JUAN","PR","935","SAN JUAN","7877773535","Acute Care Hospitals","Government - Local","Yes","400127","0","0"
"400128","HOSPITAL PAVIA HATO REY INC","AVE PONCE DE LEON 435","","","HATO REY","PR","919","SAN JUAN","7877540909","Acute Care Hospitals","Voluntary non-profit - Private","Yes","400128","18.4188312","-66.0560768"
"400130","HOSPITAL METROPOLITANO DE LA MONTANA","CALLE ISAAC GONZALEZ ESQUINA LEDESMA","","","BDA NUEVA","PR","641","UTUADO","7879331100","Acute Care Hospitals","Proprietary","Yes","400130","0","0"
"410001","MEMORIAL HOSPITAL OF RHODE ISLAND","111 BREWSTER STREET","","","PAWTUCKET","RI","2860","PROVIDENCE","4017292000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","410001","41.869427","-71.375612"
"410004","ROGER WILLIAMS MEDICAL CENTER","825 CHALKSTONE AVENUE","","","PROVIDENCE","RI","2908","PROVIDENCE","4014562000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410004","41.833774","-71.4353187"
"410005","ST JOSEPH HEALTH SERVICES OF RI","200 HIGH SERVICE AVENUE","","","NORTH PROVIDENCE","RI","2904","PROVIDENCE","4014563000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410005","41.855742","-71.45945"
"410006","NEWPORT HOSPITAL","FRIENDSHIP STREET","","","NEWPORT","RI","2840","NEWPORT","4018466400","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410006","41.4967904","-71.3045447"
"410007","RHODE ISLAND HOSPITAL","593 EDDY STREET","","","PROVIDENCE","RI","2902","PROVIDENCE","4014444000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410007","41.8119019","-71.4089546"
"410008","SOUTH COUNTY HOSPITAL INC","100 KENYON AVE","","","WAKEFIELD","RI","2879","WASHINGTON","4017828000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410008","41.431476","-71.496478"
"410009","KENT COUNTY MEMORIAL HOSPITAL","455 TOLL GATE RD","","","WARWICK","RI","2886","KENT","4017377000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","410009","41.705411","-71.477898"
"410010","WOMEN AND INFANTS HOSPITAL OF RHODE ISLAND","101 DUDLEY STREET","","","PROVIDENCE","RI","2905","PROVIDENCE","4012741100","Acute Care Hospitals","Voluntary non-profit - Other","No","410010","41.810963","-71.412083"
"410011","LANDMARK MEDICAL CENTER  INC","115 CASS AVE","","","WOONSOCKET","RI","2895","PROVIDENCE","4017694100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410011","42.004971","-71.495606"
"410012","MIRIAM HOSPITAL","164 SUMMIT AVENUE","","","PROVIDENCE","RI","2906","PROVIDENCE","4017932500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410012","41.851722","-71.398257"
"410013","WESTERLY HOSPITAL","25 WELLS STREET","","","WESTERLY","RI","2891","WASHINGTON","4015966000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","410013","41.361981","-71.824449"
"41005F","PROVIDENCE VA MEDICAL CENTER","830 CHALKSTONE AVENUE","","","PROVIDENCE ","RI","2908","COLUMBIA","4014573042","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","41005F","41.831443","-71.431438"
"420002","PIEDMONT MEDICAL CENTER","222 S HERLONG AVE","","","ROCK HILL","SC","29730","YORK","8033291234","Acute Care Hospitals","Proprietary","Yes","420002","34.955333","-81.0513754"
"420004","MUSC MEDICAL CENTER","169 ASHLEY AVE","","","CHARLESTON","SC","29425","CHARLESTON","8437922300","Acute Care Hospitals","Government - State","Yes","420004","32.784352","-79.946823"
"420005","MCLEOD MEDICAL CENTER - DILLON","301 E JACKSON ST","","","DILLON","SC","29536","DILLON","8437744111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420005","34.4212705","-79.3661048"
"420007","SPARTANBURG REGIONAL MEDICAL CENTER","101 E WOOD ST","","","SPARTANBURG","SC","29303","SPARTANBURG","8645606000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420007","34.9678594","-81.9399118"
"420009","OCONEE MEDICAL CENTER","298 MEMORIAL DRIVE","","","SENECA","SC","29672","OCONEE","8648823351","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420009","34.6940268","-82.9888436"
"420010","CAROLINA PINES REGIONAL MEDICAL CENTER","1304 W BOBO NEWSOM HWY","","","HARTSVILLE","SC","29550","DARLINGTON","8643392100","Acute Care Hospitals","Proprietary","Yes","420010","34.3482943","-80.1049454"
"420011","CANNON MEMORIAL HOSPITAL","123 MEDICAL PARK DRIVE PO BOX 188","","","PICKENS","SC","29671","PICKENS","8648784791","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420011","34.8834489","-82.7073573"
"420015","BAPTIST EASLEY HOSPITAL","200 FLEETWOOD DRIVE","","","EASLEY","SC","29640","PICKENS","8644427200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420015","34.841085","-82.606829"
"420016","BARNWELL COUNTY HOSPITAL","PO BOX 588  811  REYNOLDS ROAD","","","BARNWELL","SC","29812","BARNWELL","8035414161","Acute Care Hospitals","Voluntary non-profit - Other","Yes","420016","33.256438","-81.362602"
"420018","PALMETTO HEALTH RICHLAND","5 RICHLAND MEDICAL PARK","","","COLUMBIA","SC","29203","RICHLAND","8032965678","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420018","34.0295001","-81.0345579"
"420019","CHESTER REGIONAL MEDICAL CENTER","1 MEDICAL PARK DRIVE","","","CHESTER","SC","29706","CHESTER","8035813151","Acute Care Hospitals","Proprietary","No","420019","34.685021","-81.1835227"
"420020","GEORGETOWN MEMORIAL HOSPITAL","606 BLACK RIVER RD DRAWER 1718","","","GEORGETOWN","SC","29440","GEORGETOWN","8435277000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420020","33.376834","-79.2944964"
"420023","ST FRANCIS-DOWNTOWN","ONE ST FRANCIS DR","","","GREENVILLE","SC","29601","GREENVILLE","8642551000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","420023","34.839652","-82.421472"
"420026","SISTERS OF CHARITY PROVIDENCE HOSPITALS","2435 FOREST DR","","","COLUMBIA","SC","29204","RICHLAND","8032565300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420026","34.01443","-81.013112"
"420027","ANMED HEALTH","800 N FANT ST","","","ANDERSON","SC","29621","ANDERSON","8642611109","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420027","34.511633","-82.646483"
"420030","COLLETON MEDICAL CENTER","501 ROBERTSON BOULEVARD","","","WALTERBORO","SC","29488","COLLETON","8437822000","Acute Care Hospitals","Proprietary","Yes","420030","32.923153","-80.6698399"
"420033","GREER MEMORIAL HOSPITAL","830 SOUTH BUNCOMBE ROAD","","","GREER","SC","29650","GREENVILLE","8648488200","Acute Care Hospitals","Government - Local","Yes","420033","34.9203964","-82.2438776"
"420036","SPRINGS MEMORIAL HOSPITAL","800 W MEETING ST","","","LANCASTER","SC","29720","LANCASTER","8032861481","Acute Care Hospitals","Proprietary","Yes","420036","34.717873","-80.788438"
"420037","HILLCREST MEMORIAL HOSPITAL","729 SOUTH EAST MAIN STREET","","","SIMPSONVILLE","SC","29681","GREENVILLE","8644546151","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420037","34.7189265","-82.2493961"
"420038","LAURENS COUNTY HEALTHCARE SYSTEM","US HWY 76 PO DRAWER 976","","","CLINTON","SC","29325","LAURENS","8648339100","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420038","34.4726276","-81.8806562"
"420039","WALLACE THOMSON HOSPITAL","322 W SOUTH ST PO BOX 789","","","UNION","SC","29379","UNION","8644270351","Acute Care Hospitals","Government - Hospital District or Authority","No","420039","34.7116269","-81.626744"
"420043","UPSTATE CAROLINA MEDICAL CENTER","1530 N LIMESTONE ST","","","GAFFNEY","SC","29340","CHEROKEE","8644874271","Acute Care Hospitals","Proprietary","Yes","420043","35.089005","-81.633347"
"420048","KERSHAW HEALTH","HAILE AND ROBERTS STREETS","","","CAMDEN","SC","29020","KERSHAW","8034324311","Acute Care Hospitals","Voluntary non-profit - Other","No","420048","34.2465393","-80.6070237"
"420049","CONWAY MEDICAL CENTER","300 SINGLETON RIDGE ROAD","","","CONWAY","SC","29526","HORRY","8433478037","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420049","33.78445","-79.000381"
"420051","MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","555 E CHEVES ST BOX 8700","","","FLORENCE","SC","29506","FLORENCE","8437772900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420051","34.1954331","-79.7625625"
"420053","NEWBERRY COUNTY MEMORIAL HOSPITAL","2669 KINARD ST PO BOX 497","","","NEWBERRY","SC","29108","NEWBERRY","8032767570","Acute Care Hospitals","Government - Local","Yes","420053","34.2882933","-81.6056764"
"420054","MARLBORO PARK HOSPITAL","1138 CHERAW HIGHWAY","","","BENNETTSVILLE","SC","29512","MARLBORO","8434792881","Acute Care Hospitals","Proprietary","Yes","420054","34.6355286","-79.6989385"
"420055","MARION REGIONAL HOSPITAL","2829 E HWY 76","","","MULLINS","SC","29574","MARION","8434312000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420055","34.2015747","-79.2449732"
"420056","BAMBERG COUNTY MEMORIAL HOSPITAL","509 NORTH STREET","","","BAMBERG","SC","29003","BAMBERG","8032454321","Acute Care Hospitals","Government - Local","Yes","420056","33.3072957","-81.0292897"
"420057","MCLEOD MEDICAL CENTER - DARLINGTON","701 CASHUA FERRY ROAD","","","DARLINGTON","SC","29540","DARLINGTON","8433951100","Acute Care Hospitals","Voluntary non-profit - Private","No","420057","34.312612","-79.8395357"
"420062","CHESTERFIELD GENERAL HOSPITAL","711 CHESTERFIELD HIGHWAY","","","CHERAW","SC","29520","CHESTERFIELD","8435377881","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420062","34.695385","-79.919357"
"420064","LORIS COMMUNITY HOSPITAL","3655 MITCHELL ST","","","LORIS","SC","29569","HORRY","8437167000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420064","34.0567149","-78.899035"
"420065","BON SECOURS-ST FRANCIS XAVIER HOSPITAL","2095 HENRY TECKLENBURG DRIVE","","","CHARLESTON","SC","29414","CHARLESTON","8434021000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420065","32.808777","-80.042165"
"420066","LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD","","","LAKE CITY","SC","29560","FLORENCE","8433742036","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420066","33.8793208","-79.7593798"
"420067","BEAUFORT COUNTY MEMORIAL HOSPITAL","955 RIBAUT RD","","","BEAUFORT","SC","29902","BEAUFORT","8435225200","Acute Care Hospitals","Government - Local","No","420067","32.416658","-80.687257"
"420068","TRMC OF ORANGEBURG & CALHOUN","3000 ST MATTHEWS RD BOX 1806","","","ORANGEBURG","SC","29115","ORANGEBURG","8035332460","Acute Care Hospitals","Government - Local","Yes","420068","33.6218541","-80.74922"
"420069","CLARENDON MEMORIAL HOSPITAL","10 HOSPITAL ST BOX 550","","","MANNING","SC","29102","CLARENDON","8034358463","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420069","33.6951627","-80.2109134"
"420070","TUOMEY HEALTHCARE SYSTEM","129 N WASHINGTON ST","","","SUMTER","SC","29150","SUMTER","8037748900","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420070","33.923197","-80.343078"
"420071","SELF REGIONAL HEALTHCARE","1325 SPRING STREET","","","GREENWOOD","SC","29646","GREENWOOD","8642274111","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420071","34.177879","-82.156509"
"420072","HAMPTON REGIONAL MEDICAL CENTER","595 WEST CAROLINA AVENUE","","","VARNVILLE","SC","29944","HAMPTON","8039432771","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420072","32.854769","-81.0870298"
"420073","LEXINGTON MEDICAL CENTER","2720 SUNSET BLVD","","","WEST COLUMBIA","SC","29169","LEXINGTON","8037912000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420073","34.006091","-81.114497"
"420078","GREENVILLE MEMORIAL HOSPITAL","701 GROVE RD","","","GREENVILLE","SC","29605","GREENVILLE","8644557000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","420078","34.8213078","-82.4132323"
"420079","TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","","","CHARLESTON","SC","29406","CHARLESTON","8437978800","Acute Care Hospitals","Proprietary","Yes","420079","32.976051","-80.073023"
"420080","HILTON HEAD REGIONAL MEDICAL CENTER","25 HOSPITAL CENTER BLVD","","","HILTON HEAD ISLAND","SC","29925","BEAUFORT","8436816122","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420080","32.223249","-80.714439"
"420082","AIKEN REGIONAL MEDICAL CENTER","302 UNIVERSITY PARKWAY","","","AIKEN","SC","29801","AIKEN","8036415900","Acute Care Hospitals","Proprietary","Yes","420082","33.572206","-81.762177"
"420083","MARY BLACK MEMORIAL HOSPITAL","1700 SKYLYN DR BOX 3217","","","SPARTANBURG","SC","29307","SPARTANBURG","8645733000","Acute Care Hospitals","Proprietary","Yes","420083","34.9495672","-81.9320482"
"420085","GRAND STRAND REG MED CENTER","809 82ND PARKWAY BOX 7500","","","MYRTLE BEACH","SC","29577","HORRY","8436921100","Acute Care Hospitals","Proprietary","Yes","420085","33.7070405","-78.8948741"
"420086","PALMETTO HEALTH BAPTIST","TAYLOR AT MARION","","","COLUMBIA","SC","29220","RICHLAND","8032965678","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420086","34.0075975","-81.0327225"
"420087","ROPER HOSPITAL","316 CALHOUN ST","","","CHARLESTON","SC","29401","CHARLESTON","8437242800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420087","32.782027","-79.9500801"
"420089","EAST COOPER MEDICAL CENTER","2000 HOSPITAL DR","","","MOUNT PLEASANT","SC","29464","CHARLESTON","8438810100","Acute Care Hospitals","Proprietary","Yes","420089","32.8211859","-79.8505211"
"420091","CAROLINAS HOSPITAL SYSTEM","805 PAMPLICO HWY BOX 100550","","","FLORENCE","SC","29505","FLORENCE","8436742500","Acute Care Hospitals","Proprietary","Yes","420091","34.1954331","-79.7625625"
"420098","WACCAMAW COMMUNITY HOSPITAL","4070 HIGHWAY 17 BY-PASS","","","MURRELLS INLET","SC","29576","GEORGETOWN","8436521000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420098","33.5510021","-79.0414261"
"420101","COASTAL CAROLINA HOSPITAL","1000 MEDICAL CENTER DRIVE","","","HARDEEVILLE","SC","29927","JASPER","8437848000","Acute Care Hospitals","Proprietary","Yes","420101","32.3202815","-81.0572305"
"420102","PATEWOOD MEMORIAL HOSPITAL","175 PATEWOOD DRIVE","","","GREENVILLE","SC","29615","GREENVILLE","8644540888","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420102","34.8524246","-82.325929"
"420103","VILLAGE HOSPITAL","250 WESTMORELAND ROAD","","","GREER","SC","29651","GREENVILLE","8645306000","Acute Care Hospitals","Government - Hospital District or Authority","Yes","420103","34.8633696","-82.2174849"
"42011F","COLUMBIA SC VA MEDICAL CENTER","6439 GARNERS FERRY ROAD","","","COLUMBIA   ","SC","29209","RICHLAND","8036957980","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","42011F","33.976972","-80.961777"
"42029F","CHARLESTON VA MEDICAL CENTER","109 BEE STREET","","","CHARLESTON ","SC","29401","HOT SPRING","8435775011","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","42029F","32.784051","-79.95404"
"421301","ABBEVILLE AREA MEDICAL CENTER","420 THOMSON CIRCLE","","","ABBEVILLE","SC","29620","ABBEVILLE","8643665011","Critical Access Hospitals","Voluntary non-profit - Private","Yes","421301","34.159422","-82.3814281"
"421302","FAIRFIELD MEMORIAL HOSPITAL","321 BYPASS PO BOX 620","","","WINNSBORO","SC","29180","FAIRFIELD","8036350233","Critical Access Hospitals","Government - Local","Yes","421302","34.401979","-81.103234"
"421303","WILLIAMSBURG REGIONAL HOSPITAL","500 NELSON BOULEVARD PO BOX 568","","","KINGSTREE","SC","29556","WILLIAMSBURG","8433550167","Critical Access Hospitals","Voluntary non-profit - Private","Yes","421303","33.6606209","-79.8203881"
"421304","EDGEFIELD COUNTY HOSPITAL","300 RIDGE MEDICAL PLAZA PO BOX 590","","","EDGEFIELD","SC","29824","EDGEFIELD","8036373174","Critical Access Hospitals","Government - Local","Yes","421304","33.7782529","-81.9294029"
"430005","PRAIRIE LAKES HOSPITAL","401 9TH AVENUE NW  PO BOX 1210","","","WATERTOWN","SD","57201","CODINGTON","6058827000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","430005","44.9108548","-97.1203531"
"430008","BROOKINGS HOSPITAL","300 22ND AVE","","","BROOKINGS","SD","57006","BROOKINGS","6056967701","Acute Care Hospitals","Government - Local","No","430008","44.3036143","-96.7682333"
"430012","AVERA SACRED HEART HOSPITAL","501 SUMMIT","","","YANKTON","SD","57078","YANKTON","6056688000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","430012","42.8724751","-97.4068788"
"430013","AVERA QUEEN OF PEACE","525 N FOSTER","","","MITCHELL","SD","57301","DAVISON","6059952000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","430013","43.713996","-98.0073656"
"430014","AVERA ST LUKES","305 S STATE ST","","","ABERDEEN","SD","57401","BROWN","6056225000","Acute Care Hospitals","Voluntary non-profit - Other","No","430014","45.4621048","-98.4792828"
"430015","ST MARYS HOSPITAL","801 E SIOUX","","","PIERRE","SD","57501","HUGHES","6052243100","Acute Care Hospitals","Voluntary non-profit - Church","Yes","430015","44.3591625","-100.3315388"
"430016","AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER","800 E 21ST ST","","","SIOUX FALLS","SD","57117","MINNEHAHA","6053228000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","430016","43.5337489","-96.71628"
"430027","SANFORD USD MEDICAL CENTER","1305 W 18TH ST  PO BOX 5039","","","SIOUX FALLS","SD","57117","MINNEHAHA","6053331000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","430027","43.536662","-96.7437862"
"43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","113 COMANCHE ROAD","","","FORT MEADE ","SD","57741","MEADE","6053472511","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","43002F","44.412101","-103.4691087"
"430048","SPEARFISH REGIONAL HOSPITAL","1440 N MAIN ST","","","SPEARFISH","SD","57783","LAWRENCE","6056444000","Acute Care Hospitals","Voluntary non-profit - Private","No","430048","44.498011","-103.8611412"
"43005F","SIOUX FALLS VA MEDICAL CENTER","2501 WEST 22ND STREET","","","SIOUX FALLS","SD","57117","MINNEHAHA","6053363230","ACUTE CARE - VETERANS ADMINISTRATION","Government Federal","NO","43005F","43.5330424","-96.7565381"
"430060","HOLY INFANT HOSPITAL","512 MAIN STREET","","","HOVEN","SD","57450","POTTER","6059482262","Acute Care Hospitals","Voluntary non-profit - Other","No","430060","45.2435941","-99.7770613"
"430077","RAPID CITY REGIONAL HOSPITAL","353 FAIRMONT BLVD  PO BOX 6000","","","RAPID CITY","SD","57701","PENNINGTON","6057191000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","430077","44.058375","-103.223575"
"430081","PHS INDIAN HOSPITAL AT PINE RIDGE","EAST HIGHWAY 18","","","PINE RIDGE","SD","57770","SHANNON","6058675131","Acute Care Hospitals","Government - Federal","No","430081","43.2001114","-96.430684"
"430082","PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN","3200 CANYON LAKE DR","","","RAPID CITY","SD","57702","PENNINGTON","6053552500","Acute Care Hospitals","Government - Federal","Yes","430082","44.073168","-103.280225"
"430083","PHS INDIAN HOSPITAL AT EAGLE BUTTE","317 MAIN STREET","","","EAGLE BUTTE","SD","57625","DEWEY","6059643005","Acute Care Hospitals","Government - Federal","No","430083","44.9998352","-101.2347423"
"430084","PHS INDIAN HOSPITAL AT ROSEBUD","400 SOLDIER CREEK ROAD","","","ROSEBUD","SD","57570","TODD","6057472231","Acute Care Hospitals","Government - Federal","No","430084","43.2794808","-100.867519"
"430089","SIOUXLAND SURGERY CENTER LP","600 SIOUX POINT ROAD","","","DAKOTA DUNES","SD","57049","UNION","6052323332","Acute Care Hospitals","Proprietary","No","430089","42.5055175","-96.4962584"
"430090","SIOUX FALLS SURGICAL HOSPITAL LLP","910 EAST 20TH STREET","","","SIOUX FALLS","SD","57105","MINNEHAHA","6053346730","Acute Care Hospitals","Proprietary","Yes","430090","43.5348537","-96.714902"
"430091","BLACK HILLS SURGICAL HOSPITAL LLP","1868 LOMBARDY DR","","","RAPID CITY","SD","57703","PENNINGTON","6057214900","Acute Care Hospitals","Proprietary","Yes","430091","44.0645","-103.18294"
"430092","DAKOTA PLAINS SURGICAL CENTER LLP","701 8TH AVENUE NW SUITE C","","","ABERDEEN","SD","57401","BROWN","6052253300","Acute Care Hospitals","Proprietary","No","430092","45.4738971","-98.4977834"
"430093","SAME DAY SURGERY CENTER LLC","651 CATHEDRAL DRIVE","","","RAPID CITY","SD","57701","PENNINGTON","6057195000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","430093","44.0592099","-103.228586"
"430094","SPEARFISH REGIONAL SURGERY CENTER","1316 10TH ST","","","SPEARFISH","SD","57783","LAWRENCE","6056423113","Acute Care Hospitals","Voluntary non-profit - Other","Yes","430094","44.4975401","-103.8547314"
"430095","AVERA HEART HOSPITAL OF SOUTH DAKOTA LLC","4500 W 69TH ST","","","SIOUX FALLS","SD","57108","MINNEHAHA","6059777000","Acute Care Hospitals","Proprietary","No","430095","43.4909355","-96.7810891"
"430096","LEWIS AND CLARK SPECIALTY HOSPITAL","2601 FOX RUN PARKWAY","","","YANKTON","SD","57078","YANKTON","6056655100","Acute Care Hospitals","Proprietary","No","430096","42.9004935","-97.3998589"
"431300","MADISON COMMUNITY HOSPITAL - CRITICAL ACCESS HOSP","917 N WASHINGTON AVE","","","MADISON","SD","57042","LAKE","6052566551","Critical Access Hospitals","Voluntary non-profit - Private","Yes","431300","44.0136664","-97.1097886"
"431306","PLATTE HEALTH CENTER - CRITICAL ACCESS HOSPITAL","601 E 7TH ST  PO BOX 200","","","PLATTE","SD","57369","CHARLES MIX","6053373364","Critical Access Hospitals","Voluntary non-profit - Private","Yes","431306","43.3841988","-98.8363512"
"431310","AVERA FLANDREAU MEDICAL CENTER HOSPITAL - CAH","214 NORTH PRAIRIE AVENUE","","","FLANDREAU","SD","57028","MOODY","6059972433","Critical Access Hospitals","Government - Local","Yes","431310","44.0496084","-96.5914685"
"431315","WAGNER COMMUNITY MEM HOSP - CRITICAL ACCESS HOSP","513 3RD ST SW PO BOX 280","","","WAGNER","SD","57380","CHARLES MIX","6053843611","Critical Access Hospitals","Government - Local","Yes","431315","43.0788361","-98.2869679"
"431316","COMMUNITY MEMORIAL HOSPITAL - CRITICAL ACCESS HOSP","111 W 10TH AVE  PO BOX 420","","","REDFIELD","SD","57469","SPINK","6054721110","Critical Access Hospitals","Government - Local","Yes","431316","44.8719236","-98.5210279"
"431317","LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH","600 BILLARS ST","","","SCOTLAND","SD","57059","BON HOMME","6055832226","Critical Access Hospitals","Government - Local","Yes","431317","43.1497151","-97.7175669"
"431318","BOWDLE HOSPITAL - CRITICAL ACCESS HOSPITAL","8001 W 5TH  PO BOX 556","","","BOWDLE     ","SD","57428","EDMUNDS","6052856146","Critical Access Hospitals","Government - Local","Yes","431318","45.4485423","-99.6618565"
"431320","LEAD - DEADWOOD REGIONAL HOSPITAL - CAH","61 CHARLES STREET","","","DEADWOOD","SD","57732","LAWRENCE","6057226101","Critical Access Hospitals","Voluntary non-profit - Private","Yes","431320","44.3704535","-103.7278145"
"431321","STURGIS REGIONAL HOSPITAL","949 HARMON STREET","","","STURGIS","SD","57785","MEADE","6057202400","Critical Access Hospitals","Voluntary non-profit - Private","Yes","431321","44.401993","-103.5077129"
"431322","FALL RIVER HOSPITAL - CRITICAL ACCESS HOSPITAL","1201 HIGHWAY 71 SOUTH","","","HOT SPRINGS","SD","57747","FALL RIVER","6057458910","Critical Access Hospitals","Government - Local","Yes","431322","43.3331175","-103.5485173"
